日期,情景,计划购电量_kWh,调整购电量_kWh,紧急购电量_kWh,计划购电费_元,调整费用_元,紧急购电费_元,总费用_元
2025-08-23,更新至12:00,39317.04806666666,40598.60298333333,1149.8680166666697,23443.54289285,1400.9475940075004,4053.81078435834,28898.301271215838
2025-08-23,更新至18:00,39317.04806666666,40598.60298333334,1149.8680166666697,23443.54289285,1400.9475940075083,4053.81078435834,28898.30127121585
2025-08-24,仅0:00预报,67799.47353683127,67799.47353683127,4883.9877,45116.394629038725,0.0,21110.29463044167,66226.6892594804
2025-08-24,更新至6:00,67799.47353683127,68313.76953683127,3586.16798744858,45116.394629038725,602.9177100624997,14499.768612582044,60219.08095168327
2025-08-24,更新至12:00,67799.47353683127,72021.42641152264,2775.685433333354,45116.394629038725,3991.404688707655,10969.948090000049,60077.74740774643
2025-08-24,更新至18:00,67799.47353683127,72021.42641152264,2775.685433333354,45116.394629038725,3991.404688707656,10969.948090000049,60077.74740774643
2025-08-25,仅0:00预报,89209.30098045267,89209.30098045267,2115.7967,56584.87680594247,0.0,8448.8698472,65033.74665314247
2025-08-25,更新至6:00,89209.30098045267,89419.92768045267,1548.5242666666652,56584.87680594247,292.7578286274988,6812.20553924166,63689.84017381163
2025-08-25,更新至12:00,89209.30098045267,89209.30098045267,1581.5131666666648,56584.87680594247,0.0,6952.546405566658,63537.42321150913
2025-08-25,更新至18:00,89209.30098045267,89209.30098045267,1581.5131666666648,56584.87680594247,0.0,6952.546405566658,63537.42321150913
2025-08-26,仅0:00预报,68495.5381930041,68495.5381930041,5448.78683333333,45731.74929859166,0.0,22425.65991875832,68157.40921734998
2025-08-26,更新至6:00,68495.5381930041,71047.17516893003,4591.720483333334,45731.74929859166,1679.996553083337,20124.936233200002,67536.682084875
2025-08-26,更新至12:00,68495.5381930041,69124.23333703703,4591.720483333334,45731.74929859166,403.03257320861223,20124.936233200002,66259.71810500027
2025-08-26,更新至18:00,68495.5381930041,69124.23333703703,4591.720483333334,45731.74929859166,403.0325732086162,20124.936233200002,66259.71810500027
2025-08-27,仅0:00预报,68780.39686851851,68780.39686851851,5510.904166666666,44942.46966887895,0.0,20212.962354433334,65155.432023312285
2025-08-27,更新至6:00,68780.39686851851,76619.39483395062,3198.997983333333,44942.46966887895,6730.146039598424,13980.462220974998,65653.07792945237
2025-08-27,更新至12:00,68780.39686851851,73668.20584053498,3202.7688499999995,44942.46966887895,4025.8463036601597,14001.275216891663,62969.59118943077
2025-08-27,更新至18:00,68780.39686851851,73668.20584053498,3202.7688499999995,44942.46966887895,4025.8463036601597,14001.275216891663,62969.59118943077
2025-08-28,仅0:00预报,68561.39238395062,68561.39238395062,7115.019016666667,44385.51837810088,0.0,27164.371058675,71549.88943677588
2025-08-28,更新至6:00,68561.39238395062,75713.28342263374,4484.9325,44385.51837810088,6810.144407030242,18073.856111608333,69269.51889673945
2025-08-28,更新至12:00,68561.39238395062,74324.96099958847,4397.175083333333,44385.51837810088,5299.53843691799,17870.08339010833,67555.1402051272
2025-08-28,更新至18:00,68561.39238395062,74324.96099958847,4397.175083333333,44385.51837810088,5299.53843691799,17870.08339010833,67555.1402051272
2025-08-29,仅0:00预报,41344.97131666666,41344.97131666666,1486.5566000000003,25146.841695006668,0.0,5653.4626833166685,30800.304378323337
2025-08-29,更新至6:00,41344.97131666666,41344.97131666666,1918.9312333333328,25146.841695006668,0.0,7530.217073091665,32677.058768098334
2025-08-29,更新至12:00,41344.97131666666,41344.97131666666,1511.1133333333328,25146.841695006668,0.0,5757.752355049998,30904.594050056665
2025-08-29,更新至18:00,41344.97131666666,41344.97131666667,1511.1133333333328,25146.841695006668,3.0385645999331245e-12,5757.752355049998,30904.59405005667
2025-08-30,仅0:00预报,41137.986212076125,41137.986212076125,1250.8823666666667,25012.60100969061,0.0,4746.8004144666675,29759.401424157277
2025-08-30,更新至6:00,41137.986212076125,41361.83231207613,1290.0906251666665,25012.60100969061,305.2647129999965,4844.410325005668,30162.276047696276
2025-08-30,更新至12:00,41137.986212076125,41137.986212076125,1274.1419918333331,25012.60100969061,0.0,4837.978359222334,29850.579368912942
2025-08-30,更新至18:00,41137.986212076125,41137.986212076125,1274.1419918333331,25012.60100969061,6.961599297028442e-13,4837.978359222334,29850.579368912942
2025-08-31,仅0:00预报,67138.36693580246,67138.36693580246,7562.771250000001,44863.622653534025,0.0,32481.504698166667,77345.12735170069
2025-08-31,更新至6:00,67138.36693580246,70167.10019053497,3559.5999833333317,44863.622653534025,2223.4844989163867,14961.099399808329,62048.206552258736
2025-08-31,更新至12:00,67138.36693580246,70350.59479650206,3570.738616666665,44863.622653534025,2385.819748107133,14961.531829949996,62210.97423159116
2025-08-31,更新至18:00,67138.36693580246,70350.59479650206,3570.738616666665,44863.622653534025,2385.8197481071393,14961.531829949996,62210.97423159116
2025-09-01,仅0:00预报,64809.37382489711,64809.37382489711,1601.0867666666663,39967.32140555864,0.0,6315.664933941664,46282.986339500305
2025-09-01,更新至6:00,64809.37382489711,64809.37382489711,1662.2865499999984,39967.32140555864,0.0,6916.251810058325,46883.57321561697
2025-09-01,更新至12:00,64809.37382489711,66868.91342209053,971.9300999999997,39967.32140555864,2086.214795475793,4016.5268713583305,46070.06307239277
2025-09-01,更新至18:00,64809.37382489711,66868.91342209053,971.9300999999997,39967.32140555864,2086.214795475794,4016.5268713583305,46070.06307239277
2025-09-02,仅0:00预报,55691.47249567901,55691.47249567901,4418.120766666665,35617.674189226105,0.0,18529.239547124995,54146.913736351096
2025-09-02,更新至6:00,55691.47249567901,61453.71571893004,3336.8333,35617.674189226105,4661.456262608518,14908.520484791665,55187.65093662629
2025-09-02,更新至12:00,55691.47249567901,58726.181994855964,3468.5390999999995,35617.674189226105,2483.991928637687,15364.876916999998,53466.54303486379
2025-09-02,更新至18:00,55691.47249567901,58726.181994855964,3468.5390999999995,35617.674189226105,2483.9919286376876,15364.876916999998,53466.54303486379
2025-09-03,仅0:00预报,60363.588582510274,60363.588582510274,3404.349483333335,38405.44548897427,0.0,14467.801949675006,52873.247438649276
2025-09-03,更新至6:00,60363.588582510274,61068.48773251028,3009.0629333333336,38405.44548897427,868.6460226850002,11845.415742291669,51119.50725395094
2025-09-03,更新至12:00,60363.588582510274,61422.186181275705,2880.473266666667,38405.44548897427,1029.1328317935167,11330.978372608335,50765.55669337612
2025-09-03,更新至18:00,60363.588582510274,61422.186181275705,2880.473266666667,38405.44548897427,1029.132831793519,11330.978372608335,50765.55669337612
2025-09-04,仅0:00预报,57951.09717098765,57951.09717098765,4518.359000000001,37715.52868011994,0.0,20121.071335225006,57836.60001534494
2025-09-04,更新至6:00,57951.09717098765,58517.10950432098,3896.1520056666573,37715.52868011994,667.6657899199998,15808.25737261712,54191.45184265706
2025-09-04,更新至12:00,57951.09717098765,58106.719257320976,3868.31788899999,37715.52868011994,172.04872243284532,15772.248993400452,53659.826395953234
2025-09-04,更新至18:00,57951.09717098765,58106.719257320976,3868.317888999991,37715.52868011994,172.0487224328439,15772.248993400455,53659.82639595324
2025-09-05,仅0:00预报,31172.460483333332,31172.460483333332,1771.960749999996,17809.11030049833,0.0,6760.25505492499,24569.36535542332
2025-09-05,更新至6:00,31172.460483333332,31331.146683333332,1456.4613,17809.11030049833,198.37361862000006,5833.363361358333,23840.847280476664
2025-09-05,更新至12:00,31172.460483333332,31331.146683333332,1456.0169333333336,17809.11030049833,198.37361862000006,5842.031466408334,23849.515385526665
2025-09-05,更新至18:00,31172.460483333332,31331.146683333332,1456.016933333337,17809.11030049833,198.37361862000006,5842.031466408354,23849.515385526684
2025-09-06,仅0:00预报,31248.377549999997,31248.377549999997,1397.4674666666665,17637.755323395,0.0,5541.089532383332,23178.84485577833
2025-09-06,更新至6:00,31248.377549999997,31325.863849999998,1329.9124166666663,17637.755323395,96.86562363000077,5252.058487749998,22986.679434774996
2025-09-06,更新至12:00,31248.377549999997,31325.863849999998,1345.900816666666,17637.755323395,96.86562363000077,5321.17604858333,23055.79699560833
2025-09-06,更新至18:00,31248.377549999997,31325.86384999999,1345.9008166666727,17637.755323395,96.8656236300048,5321.17604858337,23055.796995608373
2025-09-07,仅0:00预报,54967.96407345679,54967.96407345679,6224.3935999999985,35752.40647418283,0.0,28128.486301374996,63880.89277555783
2025-09-07,更新至6:00,54967.96407345679,61795.147968491765,3351.08055,35752.40647418283,5443.514032355477,15208.661763233333,56404.58226977165
2025-09-07,更新至12:00,54967.96407345679,58974.54451129012,3479.4937666666665,35752.40647418283,3390.815851458348,15738.960211366666,54882.182537007844
2025-09-07,更新至18:00,54967.96407345679,58974.54451129012,3479.4937666666665,35752.40647418283,3390.8158514583497,15738.960211366666,54882.182537007844
2025-09-08,仅0:00预报,64329.2872,64329.2872,2966.8291,40238.63052021284,0.0,12846.026668666666,53084.65718887951
2025-09-08,更新至6:00,64329.2872,65252.444387654316,2748.8251666666674,40238.63052021284,950.718724309128,12434.30674465,53623.655989171966
2025-09-08,更新至12:00,64329.2872,66473.71736831276,2572.468266666669,40238.63052021284,2024.6771504581711,11635.400362325012,53898.70803299602
2025-09-08,更新至18:00,64329.2872,66473.71736831276,2572.468266666669,40238.63052021284,2024.6771504581718,11635.400362325012,53898.70803299602
2025-09-09,仅0:00预报,55527.48897962963,55527.48897962963,4880.240666666664,36157.516622568146,0.0,19484.650429191646,55642.167051759796
2025-09-09,更新至6:00,55527.48897962963,59378.49078036008,4499.192483333334,36157.516622568146,3814.9211267611936,19979.385524516667,59951.82327384601
2025-09-09,更新至12:00,55527.48897962963,57325.80069835391,4517.934616666667,36157.516622568146,1920.7882905910508,20065.1160794,58143.4209925592
2025-09-09,更新至18:00,55527.48897962963,57325.80069835391,4517.934616666667,36157.516622568146,1920.7882905910535,20065.116079400002,58143.4209925592
2025-09-10,仅0:00预报,66016.09970987654,66016.09970987654,3266.5699500000014,40699.258418341225,0.0,14464.611249175006,55163.869667516235
2025-09-10,更新至6:00,66016.09970987654,66016.09970987654,4373.920133333334,40699.258418341225,3.199147613486275e-12,18970.451650716666,59669.710069057895
2025-09-10,更新至12:00,66016.09970987654,68665.80178995473,3412.12285,40699.258418341225,2675.6742918311115,14877.014942391666,58251.947652564006
2025-09-10,更新至18:00,66016.09970987654,68665.80178995473,3412.12285,40699.258418341225,2675.674291831113,14877.014942391666,58251.947652564006
2025-09-11,仅0:00预报,64631.59346358023,64631.59346358023,4521.208883333334,40966.96924358544,0.0,20930.22777233333,61897.19701591877
2025-09-11,更新至6:00,64631.59346358023,64631.59346358023,2262.7118166666683,40966.96924358544,0.0,9477.198763791674,50444.16800737711
2025-09-11,更新至12:00,64631.59346358023,64838.50578662551,2169.3160333333353,40966.96924358544,138.51745466265842,9023.62523480834,50129.11193305644
2025-09-11,更新至18:00,64631.59346358023,64838.505786625516,2169.3160333333353,40966.96924358544,138.51745466265794,9023.62523480834,50129.11193305644
2025-09-12,仅0:00预报,32100.70212683333,32100.70212683333,1633.400749999999,18098.23650671895,0.0,6535.277104283331,24633.51361100228
2025-09-12,更新至6:00,32100.70212683333,32100.70212683333,1827.1348999999982,18098.23650671895,0.0,7442.770711341659,25541.007218060608
2025-09-12,更新至12:00,32100.70212683333,32248.849270166662,1316.8882333333322,18098.23650671895,166.05347238614803,5165.0457416583295,23429.33572076343
2025-09-12,更新至18:00,32100.70212683333,32248.849270166662,1316.8882333333322,18098.23650671895,166.05347238615178,5165.0457416583295,23429.335720763433
2025-09-13,仅0:00预报,31750.373633333336,31750.373633333336,1238.7416333333335,17908.956791413337,0.0,5113.120444408334,23022.07723582167
2025-09-13,更新至6:00,31750.373633333336,31819.609133333335,1210.6310666666668,17908.956791413337,86.55129855000047,5002.399815141667,22997.907905105003
2025-09-13,更新至12:00,31750.373633333336,31819.609133333335,1169.2314166666667,17908.956791413337,86.55129855000047,4809.201925708334,22804.71001567167
2025-09-13,更新至18:00,31750.373633333336,31819.609133333335,1169.2314166666667,17908.956791413337,86.55129855000047,4809.201925708334,22804.71001567167
2025-09-14,仅0:00预报,70494.23443950617,70494.23443950617,1421.2500833333324,43739.193493505736,0.0,6229.65593503333,49968.84942853906
2025-09-14,更新至6:00,70494.23443950617,70494.23443950617,1538.1589166666618,43739.193493505736,0.0,6957.303499333314,50696.49699283905
2025-09-14,更新至12:00,70494.23443950617,70494.23443950617,1465.0870333333287,43739.193493505736,2.4107293938868678e-14,6655.801355899981,50394.99484940572
2025-09-14,更新至18:00,70494.23443950617,70494.23443950617,1465.0870333333285,43739.193493505736,1.4994213870522799e-12,6655.801355899981,50394.99484940572
2025-09-15,仅0:00预报,57788.3383691358,57788.3383691358,4835.978229835389,37290.697391290494,0.0,20398.04937200493,57688.74676329542
2025-09-15,更新至6:00,57788.3383691358,58518.46168280247,4103.235041152266,37290.697391290494,851.787122186194,18038.695021827993,56181.17953530468
2025-09-15,更新至12:00,57788.3383691358,58783.83977942387,4036.904724485599,37290.697391290494,1073.4474891820348,17761.46347934466,56125.60835981719
2025-09-15,更新至18:00,57788.3383691358,58783.83977942387,4036.904724485599,37290.697391290494,1073.4474891820369,17761.46347934466,56125.60835981719
2025-09-16,仅0:00预报,70307.67232674896,70307.67232674896,2568.942666666668,43971.598262606625,0.0,11771.916999375007,55743.515261981636
2025-09-16,更新至6:00,70307.67232674896,70540.89632674896,1220.9508166666665,43971.598262606625,310.9207934349992,5867.967122858333,50150.486178899955
2025-09-16,更新至12:00,70307.67232674896,70503.82212674896,1200.6561666666664,43971.598262606625,262.86938683999864,5790.676724149999,50025.144373596624
2025-09-16,更新至18:00,70307.67232674896,70503.82212674896,1200.6561666666664,43971.598262606625,262.8693868399995,5790.676724149999,50025.144373596624
2025-09-17,仅0:00预报,65387.27965534979,65387.27965534979,5324.060500000001,41535.11528547645,0.0,21864.577222125008,63399.69250760146
2025-09-17,更新至6:00,65387.27965534979,65387.27965534979,3860.2677166666663,41535.11528547645,0.0,15200.041374258331,56735.156659734785
2025-09-17,更新至12:00,65387.27965534979,65387.27965534979,3515.1402166666658,41535.11528547645,0.0,13938.076463424997,55473.191748901445
2025-09-17,更新至18:00,65387.27965534979,65387.27965534979,3515.1402166666658,41535.11528547645,5.426818461273797e-12,13938.076463424997,55473.19174890146
2025-09-18,仅0:00预报,58726.393771810704,58726.393771810704,6791.153816666665,38134.81758947531,0.0,28398.647182374993,66533.4647718503
2025-09-18,更新至6:00,58726.393771810704,66572.21013209877,2916.1733166666663,38134.81758947531,6143.68435863818,13347.847625933331,57626.34957404682
2025-09-18,更新至12:00,58726.393771810704,64735.92865928395,2918.2582499999994,38134.81758947531,4699.664728201386,13353.814681133332,56188.29699881002
2025-09-18,更新至18:00,58726.393771810704,64735.92865928395,2918.2582500000008,38134.81758947531,4699.664728201387,13353.814681133337,56188.29699881003
2025-09-19,仅0:00预报,32597.2033,32597.2033,1639.3420000000017,18517.792150771667,0.0,6806.218330050004,25324.01048082167
2025-09-19,更新至6:00,32597.2033,33080.530475,1700.1527000000015,18517.792150771667,581.5439597050034,6505.642050683337,25604.97816116001
2025-09-19,更新至12:00,32597.2033,32732.302300000003,1407.5957738683107,18517.792150771667,168.88725990000123,5763.7855970665605,24450.465007738232
2025-09-19,更新至18:00,32597.2033,32732.302300000003,1407.5957738683123,18517.792150771667,168.8872599000002,5763.785597066564,24450.465007738232
2025-09-20,仅0:00预报,32685.185283333325,32685.185283333325,1619.4088999999815,18600.512837754995,0.0,6540.157976741623,25140.670814496618
2025-09-20,更新至6:00,32685.185283333325,32792.85988333333,1373.4866166666666,18600.512837754995,134.8429530075038,5756.947133258334,24492.302924020834
2025-09-20,更新至12:00,32685.185283333325,32792.309583333335,1443.4365833333327,18600.512837754995,133.9916251500006,6052.872297274998,24787.376760179992
2025-09-20,更新至18:00,32685.185283333325,32792.309583333335,1443.4365833333327,18600.512837754995,133.99162515000435,6052.872297274998,24787.37676018
2025-09-21,仅0:00预报,64908.7148761255,64908.7148761255,2528.441066666667,41012.24885283777,0.0,11064.021166016668,52076.27001885444
2025-09-21,更新至6:00,64908.7148761255,65793.88045266872,2604.9131166666666,41012.24885283777,623.4824541197261,12287.7124983,53923.4438052575
2025-09-21,更新至12:00,64908.7148761255,65035.14939279217,2743.3293833333328,41012.24885283777,107.55439798000133,12713.535164458332,53833.3384152761
2025-09-21,更新至18:00,64908.7148761255,65035.14939279217,2743.3293833333328,41012.24885283777,107.55439798000455,12713.535164458332,53833.338415276114
2025-09-22,仅0:00预报,69956.78973765431,69956.78973765431,3704.629816666666,44351.58599132629,0.0,17508.341321549997,61859.92731287629
2025-09-22,更新至6:00,69956.78973765431,69956.78973765431,2657.5431283333264,44351.58599132629,0.0,11287.372327269974,55638.95831859626
2025-09-22,更新至12:00,69956.78973765431,69956.78973765431,2564.132694999993,44351.58599132629,0.0,11007.895232003306,55359.481223329596
2025-09-22,更新至18:00,69956.78973765431,69956.78973765431,2564.132694999993,44351.58599132629,2.1420305529318284e-12,11007.895232003306,55359.481223329596
2025-09-23,仅0:00预报,68149.93810955966,68149.93810955966,3500.2885500000007,43341.14766613098,0.0,15243.816230966668,58584.963897097645
2025-09-23,更新至6:00,68149.93810955966,68149.93810955966,3194.4340570000036,43341.14766613098,0.0,13843.875454603516,57185.02312073449
2025-09-23,更新至12:00,68149.93810955966,68149.93810955966,3215.93822366667,43341.14766613098,0.0,13942.825262545182,57283.97292867616
2025-09-23,更新至18:00,68149.93810955966,68149.93810955966,3215.9382236666725,43341.14766613098,1.5708224054833408e-12,13942.825262545199,57283.97292867618
2025-09-24,仅0:00预报,60304.49460349794,60304.49460349794,7263.415500000001,38275.24968757765,0.0,25777.02811493333,64052.27780251098
2025-09-24,更新至6:00,60304.49460349794,62586.846118312744,4805.7206166666665,38275.24968757765,1648.7170693008306,21049.59007155833,60973.556828436806
2025-09-24,更新至12:00,60304.49460349794,64217.133629835385,4199.090433333333,38275.24968757765,3182.1555561990726,19138.289917266666,60595.69516104339
2025-09-24,更新至18:00,60304.49460349794,64217.133629835385,4199.090433333333,38275.24968757765,3182.155556199075,19138.289917266666,60595.69516104339
2025-09-25,仅0:00预报,64208.18388806583,64208.18388806583,3659.381283333334,40556.65664025265,0.0,16622.150581,57178.80722125265
2025-09-25,更新至6:00,64208.18388806583,68069.3468265432,2310.6056666666673,40556.65664025265,2852.482737619351,10722.337392483338,54131.47677035534
2025-09-25,更新至12:00,64208.18388806583,67369.84713251029,2327.048233333334,40556.65664025265,2436.9053250417574,10768.549304083337,53762.11126937775
2025-09-25,更新至18:00,64208.18388806583,67369.84713251029,2327.0482333333334,40556.65664025265,2436.905325041776,10768.549304083335,53762.11126937777
2025-09-26,仅0:00预报,32778.32818333333,32778.32818333333,1360.4902000000002,18527.11001101333,0.0,5606.474457900001,24133.58446891333
2025-09-26,更新至6:00,32778.32818333333,32778.32818333333,1552.5075000000002,18527.11001101333,0.0,6217.399751708335,24744.509762721667
2025-09-26,更新至12:00,32778.32818333333,32778.32818333333,1654.5177166666604,18527.11001101333,0.0,6471.948081524986,24999.05809253832
2025-09-26,更新至18:00,32778.32818333333,32778.32818333333,1654.5177166666608,18527.11001101333,0.0,6471.94808152499,24999.05809253832
2025-09-27,仅0:00预报,33321.8168275,33321.8168275,3377.4807999999994,18888.163941352,0.0,13151.839162816665,32040.003104168663
2025-09-27,更新至6:00,33321.8168275,34525.61635,1250.5121999999992,18888.163941352,1398.1626940945002,5146.104975541664,25432.431610988162
2025-09-27,更新至12:00,33321.8168275,33804.16515,1299.9627833333325,18888.163941352,567.0698333095011,5345.874725641665,24801.108500303166
2025-09-27,更新至18:00,33321.8168275,33804.16515,1299.9627833333325,18888.163941352,567.0698333095011,5345.874725641665,24801.108500303166
2025-09-28,仅0:00预报,64435.38725622221,64435.38725622221,5257.291116666668,40269.9597190622,0.0,22144.962968383337,62414.922687445534
2025-09-28,更新至6:00,64435.38725622221,72578.91912470781,2532.8866166666667,40269.9597190622,6642.943852363384,11717.781876916668,58630.68544834226
2025-09-28,更新至12:00,64435.38725622221,69983.79394799177,2550.6466666666665,40269.9597190622,4303.703571519354,11767.028853983335,56340.69214456489
2025-09-28,更新至18:00,64435.38725622221,69983.7939479917,2550.646666666734,40269.9597190622,4303.703571519396,11767.028853983755,56340.69214456535
2025-09-29,仅0:00预报,68978.52173148148,68978.52173148148,3734.545766666667,43534.59984090719,0.0,16645.983488283335,60180.58332919053
2025-09-29,更新至6:00,68978.52173148148,68978.52173148148,3699.386841975318,43534.59984090719,0.0,15342.9235984778,58877.52343938499
2025-09-29,更新至12:00,68978.52173148148,69709.69806728393,3130.0583586419843,43534.59984090719,649.282483119255,12986.122912894467,57170.005236920915
2025-09-29,更新至18:00,68978.52173148148,69709.69806728393,3130.0583586419843,43534.59984090719,649.2824831192563,12986.122912894467,57170.005236920915
2025-09-30,仅0:00预报,67128.0995925926,67128.0995925926,8438.243766666666,42958.52387968075,0.0,35436.41420842499,78394.93808810574
2025-09-30,更新至6:00,67128.0995925926,68894.2114286008,4686.796183333333,42958.52387968075,1195.7699867790118,20467.632045016664,64621.92591147643
2025-09-30,更新至12:00,67128.0995925926,69793.76531131685,4497.264783333333,42958.52387968075,1916.3414962857628,19777.592011566667,64652.457387533184
2025-09-30,更新至18:00,67128.0995925926,69793.76531131685,4497.264783333333,42958.52387968075,1916.3414962857632,19777.592011566667,64652.457387533184
2025-10-01,仅0:00预报,59597.897480041145,59597.897480041145,3200.694400000006,36860.2555262616,0.0,15019.83407786668,51880.08960412828
2025-10-01,更新至6:00,59597.897480041145,60060.56838786008,2631.5949499999992,36860.2555262616,544.4004944934909,12413.268844916662,49817.924865671754
2025-10-01,更新至12:00,59597.897480041145,59674.50348004115,2631.5949499999992,36860.2555262616,101.56423480000436,12413.268844916662,49375.088605978264
2025-10-01,更新至18:00,59597.897480041145,59674.503480041145,2631.594950000007,36860.2555262616,101.56423480000457,12413.268844916684,49375.088605978286
2025-10-02,仅0:00预报,67103.99937510287,67103.99937510287,1826.1959500000003,40943.204018168,0.0,8239.217541283335,49182.42155945134
2025-10-02,更新至6:00,67103.99937510287,67103.99937510287,1348.7406999999985,40943.204018168,0.0,6630.399640958326,47573.603659126326
2025-10-02,更新至12:00,67103.99937510287,67103.99937510287,1364.1106999999986,40943.204018168,0.0,6701.593480958327,47644.797499126325
